NAME,ID,LEVEL,AREA,CAPITAL
Inhangapi,1503408,Municípios,473.2,False
Ipixuna do Pará,1503457,Municípios,5285.2,False
Irituia,150350,AMC 91-00,1384.2,False
Irituia,1503507,Municípios,1384.2,False
Itaituba,1503606,Municípios,62380.8,False
Itupiranga,1503705,Municípios,7914.6,False
Jacareacanga,1503754,Municípios,53531.5,False
Jacundá,1503804,Municípios,2014.8,False
Juruti,150390,AMC 91-00,8342.8,False
Juruti,150390,AMC 70-00,8342.8,False
Juruti,1503903,Municípios,8342.8,False
Nordeste Paraense,1504,Mesorregiões,83553.49999999999,False
Limoeiro do Ajuru,150400,AMC 70-00,1404.5,False
Limoeiro do Ajuru,150400,AMC 91-00,1404.5,False
Limoeiro do Ajuru,1504000,Municípios,1404.5,False
Mãe do Rio,150405,AMC 91-00,471.1,False
Mãe do Rio,1504059,Municípios,471.1,False
Magalhães Barata,150410,AMC 91-00,328.0,False
Magalhães Barata,150410,AMC 70-00,328.0,False
Magalhães Barata,1504109,Municípios,328.0,False
Marabá,150420,AMC 91-00,15157.9,False
Marabá,1504208,Municípios,15157.9,False
Maracanã,150430,AMC 91-00,777.3,False
Maracanã,150430,AMC 70-00,777.3,False
Maracanã,1504307,Municípios,777.3,False
Marapanim,150440,AMC 70-00,799.2,False
Marapanim,150440,AMC 91-00,799.2,False
Marapanim,1504406,Municípios,799.2,False
Marituba,1504422,Municípios,109.1,False
Medicilândia,1504455,Municípios,8309.4,False
Melgaço,150450,AMC 91-00,6804.6,False
Melgaço,150450,AMC 70-00,6804.6,False
Melgaço,1504505,Municípios,6804.6,False
Mocajuba,150460,AMC 20-00,860.4,
Mocajuba,150460,AMC 40-00,860.4,
Mocajuba,150460,AMC 60-00,860.4,
Mocajuba,150460,AMC 70-00,860.4,False
Mocajuba,150460,AMC 91-00,860.4,False
Mocajuba,1504604,Municípios,860.4,False
Moju,1504703,Municípios,9724.3,False
Mojuí dos Campos,1504752,Municípios,,False
Monte Alegre,150480,AMC 20-00,20066.3,
Monte Alegre,150480,AMC 40-00,20066.3,
Monte Alegre,150480,AMC 60-00,20066.3,
Monte Alegre,150480,AMC 91-00,20066.3,False
Monte Alegre,150480,AMC 70-00,20066.3,False
Monte Alegre,1504802,Municípios,20066.3,False
Muaná,150490,AMC 60-00,3782.4,
Muaná,150490,AMC 70-00,3782.4,False
Muaná,150490,AMC 91-00,3782.4,False
Muaná,1504901,Municípios,3782.4,False
Nova Esperança do Piriá,1504950,Municípios,2889.7,False
Nova Ipixuna,1504976,Municípios,1609.8,False
Sudoeste Paraense,1505,Mesorregiões,417571.39999999997,False
Nova Timboteua,150500,AMC 91-00,492.1,False
Nova Timboteua,150500,AMC 70-00,492.1,False
Nova Timboteua,1505007,Municípios,492.1,False
Novo Progresso,1505031,Municípios,38322.0,False
Novo Repartimento,1505064,Municípios,15464.1,False
Óbidos,150510,AMC 40-00,26825.5,
Óbidos,150510,AMC 60-00,26825.5,
Óbidos,150510,AMC 70-00,26825.5,False
Óbidos,150510,AMC 91-00,26825.5,False
Óbidos,1505106,Municípios,26825.5,False
Oeiras do Pará,150520,AMC 91-00,3931.8,False
Oeiras do Pará,150520,AMC 70-00,3931.8,False
Oeiras do Pará,1505205,Municípios,3931.8,False
Oriximiná,1505304,Municípios,108086.0,False
Ourém,1505403,Municípios,602.5,False
Ourilândia do Norte,1505437,Municípios,13884.8,False
Pacajá,1505486,Municípios,11884.5,False
Palestina do Pará,1505494,Municípios,988.2,False
Paragominas,1505502,Municípios,19395.6,False
Parauapebas,1505536,Municípios,7077.2,False
Pau D'Arco,1505551,Municípios,1678.6,False
Peixe-Boi,150560,AMC 70-00,452.3,False
Peixe-Boi,150560,AMC 91-00,452.3,False
Peixe-Boi,1505601,Municípios,452.3,False
Piçarra,1505635,Municípios,3326.7,False
Placas,1505650,Municípios,7194.1,False
Ponta de Pedras,150570,AMC 91-00,3380.3,False
Ponta de Pedras,150570,AMC 70-00,3380.3,False
Ponta de Pedras,1505700,Municípios,3380.3,False
Portel,150580,AMC 91-00,25498.1,False
Portel,1505809,Municípios,25498.1,False
Porto de Moz,1505908,Municípios,17500.8,False
Sudeste Paraense,1506,Mesorregiões,298558.0000000001,False
Prainha,150600,AMC 91-00,13895.7,False
Prainha,1506005,Municípios,13895.7,False
Primavera,1506104,Municípios,287.1,False
Quatipuru,1506112,Municípios,321.7,False
Redenção,1506138,Municípios,3839.9,False
Rio Maria,150616,AMC 91-00,4132.3,False
Rio Maria,1506161,Municípios,4132.3,False
Rondon do Pará,1506187,Municípios,8277.3,False
Rurópolis,150619,AMC 91-00,6991.3,False
Rurópolis,1506195,Municípios,6991.3,False
Salinópolis,150620,AMC 91-00,218.8,False
Salinópolis,150620,AMC 70-00,218.8,False
Salinópolis,1506203,Municípios,218.8,False
Salvaterra,150630,AMC 70-00,1048.2,False
Salvaterra,150630,AMC 91-00,1048.2,False
Salvaterra,1506302,Municípios,1048.2,False
Santa Bárbara do Pará,1506351,Municípios,279.4,False
Santa Cruz do Arari,150640,AMC 91-00,1079.5,False
Santa Cruz do Arari,150640,AMC 70-00,1079.5,False
Santa Cruz do Arari,1506401,Municípios,1079.5,False
Santa Isabel do Pará,150650,AMC 70-00,720.9,False
Santa Isabel do Pará,150650,AMC 91-00,720.9,False
Santa Isabel do Pará,1506500,Municípios,720.9,False
Santa Luzia do Pará,1506559,Municípios,1278.3,False
Santa Maria das Barreiras,150658,AMC 91-00,10373.4,False
Santa Maria das Barreiras,1506583,Municípios,10373.4,False
Santa Maria do Pará,150660,AMC 91-00,459.8,False
Santa Maria do Pará,150660,AMC 70-00,459.8,False
Santa Maria do Pará,1506609,Municípios,459.8,False
Santana do Araguaia,150670,AMC 91-00,11639.2,False
Santana do Araguaia,1506708,Municípios,11639.2,False
Santarém,1506807,Municípios,24422.5,False
Santarém Novo,150690,AMC 91-00,230.5,False
Santarém Novo,150690,AMC 70-00,230.5,False
Santarém Novo,1506906,Municípios,230.5,False
Santo Antônio do Tauá,150700,AMC 70-00,539.9,False
Santo Antônio do Tauá,150700,AMC 91-00,539.9,False
Santo Antônio do Tauá,1507003,Municípios,539.9,False
São Caetano de Odivelas,1507102,Municípios,727.3,False
São Domingos do Araguaia,1507151,Municípios,1398.5,False
São Domingos do Capim,1507201,Municípios,1691.9,False
São Félix do Xingu,150730,AMC 91-00,84607.3,False
São Félix do Xingu,1507300,Municípios,84607.3,False
São Francisco do Pará,150740,AMC 60-00,476.1,
São Francisco do Pará,150740,AMC 91-00,476.1,False
São Francisco do Pará,150740,AMC 70-00,476.1,False
São Francisco do Pará,1507409,Municípios,476.1,False
São Geraldo do Araguaia,1507458,Municípios,3283.7,False
São João da Ponta,1507466,Municípios,196.9,False
São João de Pirabas,150747,AMC 91-00,709.4,False
São João de Pirabas,1507474,Municípios,709.4,False
São João do Araguaia,1507508,Municípios,1301.7,False
São Miguel do Guamá,150760,AMC 91-00,1094.8,False
São Miguel do Guamá,150760,AMC 70-00,1094.8,False
São Miguel do Guamá,1507607,Municípios,1094.8,False
São Sebastião da Boa Vista,150770,AMC 60-00,1576.4,
São Sebastião da Boa Vista,150770,AMC 70-00,1576.4,False
São Sebastião da Boa Vista,150770,AMC 91-00,1576.4,False
São Sebastião da Boa Vista,1507706,Municípios,1576.4,False
Sapucaia,1507755,Municípios,1303.8,False
Senador José Porfírio,1507805,Municípios,13345.6,False
Soure,150790,AMC 91-00,3528.7,False
Soure,150790,AMC 70-00,3528.7,False
Soure,1507904,Municípios,3528.7,False
Tailândia,150795,AMC 91-00,4475.5,False
Tailândia,1507953,Municípios,4475.5,False
Terra Alta,1507961,Municípios,207.4,False
Terra Santa,1507979,Municípios,1909.0,False
Tomé-Açu,150800,AMC 60-00,5179.2,
Tomé-Açu,150800,AMC 91-00,5179.2,False
Tomé-Açu,150800,AMC 70-00,5179.2,False
Tomé-Açu,1508001,Municípios,5179.2,False
Tracuateua,1508035,Municípios,771.9,False
Trairão,1508050,Municípios,12043.6,False
Tucumã,150808,AMC 91-00,2523.3,False
Tucumã,1508084,Municípios,2523.3,False
Tucuruí,1508100,Municípios,2095.5,False
Ulianópolis,1508126,Municípios,5103.6,False
Uruará,150815,AMC 91-00,10839.0,False
Uruará,1508159,Municípios,10839.0,False
Vigia,150820,AMC 91-00,559.6,False
Vigia,150820,AMC 70-00,559.6,False
Vigia,1508209,Municípios,559.6,False
Viseu,1508308,Municípios,4980.9,False
Vitória do Xingu,1508357,Municípios,2971.6,False
Xinguara,1508407,Municípios,3795.9,False
Monsarás,1599919,Municípios,,False
Vila Franca,1599939,Municípios,,False
AMC1872_1997 001,15AMC1872_1997001,AMC 1872-00,25977.0,
AMC1872_1997 002,15AMC1872_1997002,AMC 1872-00,759389.3999999999,
AMC1872_1997 003,15AMC1872_1997003,AMC 1872-00,16622.5,
AMC1872_1997 004,15AMC1872_1997004,AMC 1872-00,13736.3,
AMC1872_1997 005,15AMC1872_1997005,AMC 1872-00,29129.999999999996,
AMC1872_1997 006,15AMC1872_1997006,AMC 1872-00,883.6999999999999,
AMC1872_1997 007,15AMC1872_1997007,AMC 1872-00,3623.6000000000004,
AMC1872_1997 008,15AMC1872_1997008,AMC 1872-00,8979.0,
AMC1872_1997 009,15AMC1872_1997009,AMC 1872-00,381667.89999999997,
AMC1872_1997 010,15AMC1872_1997010,AMC 1872-00,4576.9,
AMC2097 001,15AMC2097001,AMC 20-00,14018.3,
AMC2097 002,15AMC2097002,AMC 20-00,25977.0,
AMC2097 003,15AMC2097003,AMC 20-00,7555.499999999999,
AMC2097 004,15AMC2097004,AMC 20-00,588995.8999999998,
AMC2097 005,15AMC2097005,AMC 20-00,12875.900000000001,
AMC2097 006,15AMC2097006,AMC 20-00,17603.7,
AMC2097 007,15AMC2097007,AMC 20-00,52686.100000000006,
AMC2097 008,15AMC2097008,AMC 20-00,883.6999999999999,
AMC2097 009,15AMC2097009,AMC 20-00,1855.3000000000002,
AMC2097 010,15AMC2097010,AMC 20-00,5358.8,
AMC2097 011,15AMC2097011,AMC 20-00,148640.8,
AMC2097 012,15AMC2097012,AMC 20-00,233027.1,
AMC2097 013,15AMC2097013,AMC 20-00,924.1999999999999,
AMC2097 014,15AMC2097014,AMC 20-00,4576.9,
AMC4097 001,15AMC4097001,AMC 40-00,14018.3,
AMC4097 002,15AMC4097002,AMC 40-00,25977.0,
AMC4097 003,15AMC4097003,AMC 40-00,5576.8,
AMC4097 004,15AMC4097004,AMC 40-00,588995.8999999998,
AMC4097 005,15AMC4097005,AMC 40-00,12875.900000000001,
AMC4097 006,15AMC4097006,AMC 40-00,1978.7000000000003,
AMC4097 007,15AMC4097007,AMC 40-00,17603.7,
AMC4097 008,15AMC4097008,AMC 40-00,52686.100000000006,
AMC4097 009,15AMC4097009,AMC 40-00,883.6999999999999,
AMC4097 010,15AMC4097010,AMC 40-00,1855.3000000000002,
AMC4097 011,15AMC4097011,AMC 40-00,5358.8,
AMC4097 012,15AMC4097012,AMC 40-00,121815.3,
AMC4097 013,15AMC4097013,AMC 40-00,233027.1,
AMC4097 014,15AMC4097014,AMC 40-00,924.1999999999999,
AMC4097 015,15AMC4097015,AMC 40-00,4576.9,
AMC6097 001,15AMC6097001,AMC 60-00,8839.1,
AMC6097 002,15AMC6097002,AMC 60-00,25977.0,
AMC6097 003,15AMC6097003,AMC 60-00,537473.8999999999,
AMC6097 004,15AMC6097004,AMC 60-00,1709.7,
AMC6097 005,15AMC6097005,AMC 60-00,12875.900000000001,
AMC6097 006,15AMC6097006,AMC 60-00,17603.7,
AMC6097 007,15AMC6097007,AMC 60-00,52686.100000000006,
AMC6097 008,15AMC6097008,AMC 60-00,883.6999999999999,
AMC6097 009,15AMC6097009,AMC 60-00,1855.3000000000002,
AMC6097 010,15AMC6097010,AMC 60-00,46609.99999999999,
AMC6097 011,15AMC6097011,AMC 60-00,121815.3,
AMC6097 012,15AMC6097012,AMC 60-00,233027.1,
AMC6097 013,15AMC6097013,AMC 60-00,924.1999999999999,
AMC6097 014,15AMC6097014,AMC 60-00,4576.9,
AMC6097 015,15AMC6097015,AMC 60-00,3190.5,
AMC7097 001,15AMC7097001,AMC 70-00,8839.1,False
AMC7097 002,15AMC7097002,AMC 70-00,25977.0,False
AMC7097 003,15AMC7097003,AMC 70-00,24149.2,False
AMC7097 004,15AMC7097004,AMC 70-00,566.1999999999999,False
AMC7097 005,15AMC7097005,AMC 70-00,3116.0,False
AMC7097 006,15AMC7097006,AMC 70-00,1709.7,False
AMC7097 007,15AMC7097007,AMC 70-00,30673.500000000004,False
AMC7097 008,15AMC7097008,AMC 70-00,883.6999999999999,False
AMC7097 009,15AMC7097009,AMC 70-00,1855.3000000000002,False
AMC7097 010,15AMC7097010,AMC 70-00,166277.9,False
AMC7097 011,15AMC7097011,AMC 70-00,38313.9,False
AMC7097 012,15AMC7097012,AMC 70-00,121815.3,False
AMC7097 013,15AMC7097013,AMC 70-00,13961.4,False
AMC7097 014,15AMC7097014,AMC 70-00,29796.6,False
AMC7097 015,15AMC7097015,AMC 70-00,1318.2,False
AMC7097 016,15AMC7097016,AMC 70-00,22012.6,False
AMC7097 017,15AMC7097017,AMC 70-00,34257.2,False
AMC7097 018,15AMC7097018,AMC 70-00,924.1999999999999,False
AMC7097 019,15AMC7097019,AMC 70-00,350888.19999999984,False
AMC7097 020,15AMC7097020,AMC 70-00,121141.40000000001,False
AMC7097 021,15AMC7097021,AMC 70-00,8296.1,False
AMC9197 001,15AMC9197001,AMC 91-00,25977.0,False
AMC9197 002,15AMC9197002,AMC 91-00,291854.3,False
AMC9197 003,15AMC9197003,AMC 91-00,566.1999999999999,False
AMC9197 004,15AMC9197004,AMC 91-00,3445.4,False
AMC9197 005,15AMC9197005,AMC 91-00,3116.0,False
AMC9197 006,15AMC9197006,AMC 91-00,2150.5,False
AMC9197 007,15AMC9197007,AMC 91-00,9312.599999999999,False
AMC9197 008,15AMC9197008,AMC 91-00,5258.6,False
AMC9197 009,15AMC9197009,AMC 91-00,883.6999999999999,False
AMC9197 010,15AMC9197010,AMC 91-00,166277.9,False
AMC9197 011,15AMC9197011,AMC 91-00,121815.3,False
AMC9197 012,15AMC9197012,AMC 91-00,12162.2,False
AMC9197 013,15AMC9197013,AMC 91-00,34010.8,False
AMC9197 014,15AMC9197014,AMC 91-00,24499.199999999997,False
AMC9197 015,15AMC9197015,AMC 91-00,17897.4,False
AMC9197 016,15AMC9197016,AMC 91-00,608.8,False
AMC9197 017,15AMC9197017,AMC 91-00,5518.5,False
AMC9197 018,15AMC9197018,AMC 91-00,34257.2,False
AMC9197 019,15AMC9197019,AMC 91-00,924.1999999999999,False
AMC9197 020,15AMC9197020,AMC 91-00,8801.1,False
AMC9197 021,15AMC9197021,AMC 91-00,6610.4,False
AMC9197 022,15AMC9197022,AMC 91-00,2700.2,False
AMC9197 023,15AMC9197023,AMC 91-00,5099.7,False
Amapá,16,Estados,143453.7,False
Serra do Navio,1600055,Municípios,7791.3,False
Oiapoque,16001,Microrregiões,37058.7,False
Amapá,1600105,Municípios,9203.5,False
Pedra Branca do Amaparí,1600154,Municípios,9537.9,False
Amapá,16002,Microrregiões,20924.6,False
Calçoene,160020,AMC 60-00,14333.0,
Calçoene,160020,AMC 91-00,14333.0,False
Calçoene,160020,AMC 70-00,14333.0,False
Calçoene,1600204,Municípios,14333.0,False
Cutias,1600212,Municípios,2127.6,False
Ferreira Gomes,1600238,Municípios,5072.2,False
Itaubal,1600253,Municípios,1569.8,False
Laranjal do Jari,1600279,Municípios,2493.6,False
Macapá,16003,Microrregiões,38682.49999999999,False
Macapá,1600303,Municípios,6562.4,True
Mazagão,16004,Microrregiões,46787.9,False
Mazagão,160040,AMC 91-00,13189.6,False
Mazagão,1600402,Municípios,13189.6,False
Oiapoque,160050,AMC 60-00,22725.7,
Oiapoque,160050,AMC 91-00,22725.7,False
Oiapoque,160050,AMC 70-00,22725.7,False
Oiapoque,1600501,Municípios,22725.7,False
Porto Grande,1600535,Municípios,4421.6,False
Pracuúba,1600550,Municípios,4979.1,False
Santana,160060,AMC 91-00,1599.7,False
Santana,1600600,Municípios,1599.7,False
Tartarugalzinho,160070,AMC 91-00,6742.0,False
Tartarugalzinho,1600709,Municípios,6742.0,False
Vitória do Jari,1600808,Municípios,31104.7,False
Norte do Amapá,1601,Mesorregiões,57983.299999999996,False
Sul do Amapá,1602,Mesorregiões,85470.4,False
AMC1872_1997 001,16AMC1872_1997001,AMC 1872-00,96665.79999999999,
AMC1872_1997 002,16AMC1872_1997002,AMC 1872-00,46787.9,
AMC2097 001,16AMC2097001,AMC 20-00,96665.79999999999,
AMC2097 002,16AMC2097002,AMC 20-00,46787.9,
AMC4097 001,16AMC4097001,AMC 40-00,96665.79999999999,
AMC4097 002,16AMC4097002,AMC 40-00,46787.9,
AMC6097 001,16AMC6097001,AMC 60-00,59607.09999999999,
AMC6097 002,16AMC6097002,AMC 60-00,46787.9,
AMC7097 001,16AMC7097001,AMC 70-00,59607.09999999999,False
AMC7097 002,16AMC7097002,AMC 70-00,46787.9,False
AMC9197 001,16AMC9197001,AMC 91-00,14182.6,False
AMC9197 002,16AMC9197002,AMC 91-00,33598.3,False
AMC9197 003,16AMC9197003,AMC 91-00,37082.799999999996,False
Tocantins,17,Estados,278420.7,False
Bico do Papagaio,17001,Microrregiões,15852.600000000002,False
Araguaína,17002,Microrregiões,26588.300000000003,False
Abreulândia,1700251,Municípios,1903.1,False
Miracema do Tocantins,17003,Microrregiões,34842.299999999996,False
Aguiarnópolis,1700301,Municípios,239.8,False
Aliança do Tocantins,1700350,Municípios,1586.0,False
Rio Formoso,17004,Microrregiões,51694.9,False
Almas,170040,AMC 91-00,4106.4,False
Almas,1700400,Municípios,4106.4,False
Gurupi,17005,Microrregiões,27487.700000000004,False
Porto Nacional,17006,Microrregiões,21282.0,False
Jalapão,17007,Microrregiões,53340.9,False
Alvorada,1700707,Municípios,1216.8,False
Dianópolis,17008,Microrregiões,47332.00000000001,False
Ocidental do Tocantins,1701,Mesorregiões,156465.80000000002,False
Ananás,1701002,Municípios,1398.0,False
Angico,1701051,Municípios,564.1,False
Aparecida do Rio Negro,170110,AMC 91-00,1165.0,False
Aparecida do Rio Negro,1701101,Municípios,1165.0,False
Aragominas,1701309,Municípios,1067.1,False
Araguacema,1701903,Municípios,2789.9,False
Oriental do Tocantins,1702,Mesorregiões,121954.89999999992,False
Araguaçu,1702000,Municípios,5188.0,False
Araguaína,1702109,Municípios,3920.1,False
Araguanã,1702158,Municípios,869.4,False
Araguatins,1702208,Municípios,2297.3,False
Arapoema,1702307,Municípios,1558.9,False
Arraias,1702406,Municípios,5419.0,False
Augustinópolis,170255,AMC 91-00,395.0,False
Augustinópolis,1702554,Municípios,395.0,False
Aurora do Tocantins,1702703,Municípios,755.9,False
Axixá do Tocantins,170290,AMC 91-00,104.8,False
Axixá do Tocantins,170290,AMC 70-00,104.8,False
Axixá do Tocantins,1702901,Municípios,104.8,False
Babaçulândia,170300,AMC 91-00,1916.4,False
Babaçulândia,1703008,Municípios,1916.4,False
Bandeirantes do Tocantins,1703057,Municípios,1677.7,False
Barra do Ouro,1703073,Municípios,1111.1,False
Barrolândia,1703107,Municípios,705.3,False
Bernardo Sayão,170320,AMC 91-00,930.9,False
Bernardo Sayão,1703206,Municípios,930.9,False
Bom Jesus do Tocantins,1703305,Municípios,1338.2,False
Brasilândia do Tocantins,1703602,Municípios,644.2,False
Brejinho de Nazaré,1703701,Municípios,1728.9,False
Buriti do Tocantins,1703800,Municípios,272.1,False
Cachoeirinha,1703826,Municípios,353.9,False
Campos Lindos,1703842,Municípios,3253.6,False
Cariri do Tocantins,1703867,Municípios,1066.6,False
Carmolândia,1703883,Municípios,353.7,False
Carrasco Bonito,1703891,Municípios,195.9,False
Caseara,170390,AMC 91-00,1698.7,False
Caseara,1703909,Municípios,1698.7,False
Centenário,1704105,Municípios,1895.5,False
Chapada de Areia,1704600,Municípios,661.9,False
Chapada da Natividade,1705102,Municípios,1677.9,False
Colinas do Tocantins,170550,AMC 91-00,846.9,False
Colinas do Tocantins,170550,AMC 70-00,846.9,False
Colinas do Tocantins,1705508,Municípios,846.9,False
Combinado,170555,AMC 91-00,192.2,False
Combinado,1705557,Municípios,192.2,False
Conceição do Tocantins,1705607,Municípios,1914.7,False
Couto de Magalhães,1706001,Municípios,1592.4,False
Cristalândia,1706100,Municípios,1815.5,False
Crixás do Tocantins,1706258,Municípios,990.6,False
Darcinópolis,1706506,Municípios,1555.4,False
Dianópolis,1707009,Municípios,3229.9,False
Divinópolis do Tocantins,1707108,Municípios,2357.2,False
Dois Irmãos do Tocantins,170720,AMC 91-00,3772.6,False
Dois Irmãos do Tocantins,170720,AMC 70-00,3772.6,False
Dois Irmãos do Tocantins,1707207,Municípios,3772.6,False
Dueré,1707306,Municípios,3465.8,False
Esperantina,1707405,Municípios,482.5,False
Fátima,1707553,Municípios,384.4,False
Figueirópolis,1707652,Municípios,1938.9,False
Filadélfia,1707702,Municípios,1996.5,False
Formoso do Araguaia,1708205,Municípios,13510.5,False
Fortaleza do Tabocão,1708254,Municípios,623.6,False
Goianorte,170830,AMC 91-00,1808.5,False
Goianorte,1708304,Municípios,1808.5,False
Goiatins,1709005,Municípios,6435.6,False
Guaraí,1709302,Municípios,2277.2,False
Gurupi,1709500,Municípios,1846.6,False
Ipueiras,1709807,Municípios,816.5,False
Itacajá,1710508,Municípios,3431.9,False
Itaguatins,1710706,Municípios,827.7,False
Itapiratins,1710904,Municípios,1241.0,False
Itaporã do Tocantins,171110,AMC 91-00,876.8,False
Itaporã do Tocantins,171110,AMC 70-00,876.8,False
Itaporã do Tocantins,1711100,Municípios,876.8,False
Jaú do Tocantins,1711506,Municípios,2181.3,False
Juarina,1711803,Municípios,483.1,False
Lagoa da Confusão,1711902,Municípios,10602.5,False
Lagoa do Tocantins,1711951,Municípios,908.8,False
Lajeado,1712009,Municípios,301.3,False
Lavandeira,1712157,Municípios,521.5,False
Lizarda,171240,AMC 91-00,5825.6,False
Lizarda,1712405,Municípios,5825.6,False
Luzinópolis,1712454,Municípios,280.8,False
Marianópolis do Tocantins,171250,AMC 91-00,2100.0,False
Marianópolis do Tocantins,1712504,Municípios,2100.0,False
Mateiros,1712702,Municípios,5913.7,False
Maurilândia do Tocantins,1712801,Municípios,792.4,False
Miracema do Tocantins,1713205,Municípios,2667.0,False
Miranorte,171330,AMC 91-00,1035.9,False
Miranorte,171330,AMC 70-00,1035.9,False
