CODE,RAW DATE,TERCODIGO,YEAR,NIVNOME,"VALUE (R$ (mil), a preços do ano 2010)"
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2611705,2010,Municípios,95539.26
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2109700,2010,Municípios,95540.469
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1301605,2010,Municípios,95661.969
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1508035,2010,Municípios,95702.985
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4105102,2010,Municípios,95751.558
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2406106,2010,Municípios,95805.706
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4109906,2010,Municípios,95828.702
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4214508,2010,Municípios,95858.848
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3156809,2010,Municípios,95947.546
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3549508,2010,Municípios,95963.942
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4308805,2010,Municípios,95969.663
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2705705,2010,Municípios,95978.572
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1200351,2010,Municípios,96004.931
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3526506,2010,Municípios,96044.875
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2108306,2010,Municípios,96071.427
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2307254,2010,Municípios,96136.552
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5004908,2010,Municípios,96140.445
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4103800,2010,Municípios,96147.434
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4305975,2010,Municípios,96159.506
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4103008,2010,Municípios,96183.512
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1507409,2010,Municípios,96493.964
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5212105,2010,Municípios,96494.201
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3132909,2010,Municípios,96598.359
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5107180,2010,Municípios,96612.574
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4110805,2010,Municípios,96855.682
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3202256,2010,Municípios,96865.682
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4202057,2010,Municípios,96881.748
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3500402,2010,Municípios,96964.454
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2309409,2010,Municípios,97049.22
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2613206,2010,Municípios,97078.788
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2100436,2010,Municípios,97104.502
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2301703,2010,Municípios,97152.216
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2705606,2010,Municípios,97161.031
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2512309,2010,Municípios,97350.108
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2909208,2010,Municípios,97359.596
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3102803,2010,Municípios,97386.286
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1702000,2010,Municípios,97397.539
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4201505,2010,Municípios,97447.172
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4215307,2010,Municípios,97466.513
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3131604,2010,Municípios,97495.428
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4215406,2010,Municípios,97550.974
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5216809,2010,Municípios,97554.817
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,13002,2010,Microrregiões,97643.71800000001
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2100477,2010,Municípios,97761.937
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2704203,2010,Municípios,97823.58
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2907103,2010,Municípios,97878.77
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5216304,2010,Municípios,97918.542
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2509107,2010,Municípios,97951.524
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2932002,2010,Municípios,97951.925
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2906204,2010,Municípios,98036.739
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3123908,2010,Municípios,98117.02
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4212270,2010,Municípios,98126.338
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4308003,2010,Municípios,98131.752
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2202307,2010,Municípios,98146.085
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4314704,2010,Municípios,98171.814
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3502002,2010,Municípios,98188.262
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2615805,2010,Municípios,98191.965
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3100906,2010,Municípios,98201.235
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1507706,2010,Municípios,98323.587
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3520202,2010,Municípios,98324.079
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4103040,2010,Municípios,98337.599
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4308706,2010,Municípios,98412.101
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3134608,2010,Municípios,98446.763
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1504950,2010,Municípios,98465.427
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2603702,2010,Municípios,98519.086
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2313203,2010,Municípios,98551.511
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5003488,2010,Municípios,98563.608
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2613800,2010,Municípios,98701.555
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4203105,2010,Municípios,98726.652
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3545704,2010,Municípios,98741.037
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2301208,2010,Municípios,98748.504
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2313955,2010,Municípios,98790.398
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1100296,2010,Municípios,98818.321
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3170503,2010,Municípios,98907.043
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4202131,2010,Municípios,98942.722
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2505105,2010,Municípios,98974.01
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4106704,2010,Municípios,99053.493
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2603801,2010,Municípios,99091.431
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3528106,2010,Municípios,99163.389
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5005152,2010,Municípios,99218.609
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4204103,2010,Municípios,99239.585
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5105176,2010,Municípios,99337.525
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2908002,2010,Municípios,99419.861
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2412609,2010,Municípios,99421.833
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4309803,2010,Municípios,99491.191
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3167608,2010,Municípios,99657.423
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1503754,2010,Municípios,99660.359
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1101203,2010,Municípios,99692.423
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3204658,2010,Municípios,99697.958
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4210035,2010,Municípios,99750.28
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2913507,2010,Municípios,99809.108
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2601607,2010,Municípios,99820.047
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3114105,2010,Municípios,99879.092
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2502508,2010,Municípios,99881.609
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5108956,2010,Municípios,99885.325
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3142908,2010,Municípios,99934.007
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4206108,2010,Municípios,99936.972
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5213004,2010,Municípios,99988.346
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4308300,2010,Municípios,100063.248
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4301701,2010,Municípios,100064.352
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3529807,2010,Municípios,100129.639
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3139805,2010,Municípios,100179.742
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2303204,2010,Municípios,100202.626
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3528700,2010,Municípios,100307.563
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3508306,2010,Municípios,100391.203
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5003157,2010,Municípios,100398.317
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1504406,2010,Municípios,100430.221
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2916807,2010,Municípios,100525.932
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4300059,2010,Municípios,100547.857
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3113008,2010,Municípios,100764.75
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3117108,2010,Municípios,100777.288
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2902807,2010,Municípios,100797.634
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2407807,2010,Municípios,100879.983
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4311759,2010,Municípios,100888.295
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5219001,2010,Municípios,100900.118
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3130507,2010,Municípios,101089.927
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5211305,2010,Municípios,101121.299
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4212700,2010,Municípios,101149.655
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4301636,2010,Municípios,101171.625
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3514601,2010,Municípios,101212.648
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3158003,2010,Municípios,101230.236
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2908606,2010,Municípios,101307.776
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4113601,2010,Municípios,101348.174
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3148608,2010,Municípios,101351.667
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4121000,2010,Municípios,101387.168
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2911600,2010,Municípios,101471.891
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2211308,2010,Municípios,101604.053
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5007703,2010,Municípios,101645.295
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1600709,2010,Municípios,101675.855
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3132107,2010,Municípios,101680.706
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1702554,2010,Municípios,101685.628
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3543808,2010,Municípios,101762.095
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4127809,2010,Municípios,101782.668
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4319802,2010,Municípios,101807.173
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3161809,2010,Municípios,101819.437
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2925808,2010,Municípios,101895.762
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3144508,2010,Municípios,101930.679
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1304302,2010,Municípios,102019.917
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3203809,2010,Municípios,102081.676
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2914406,2010,Municípios,102188.138
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3108552,2010,Municípios,102189.149
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2931301,2010,Municípios,102399.26
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3205150,2010,Municípios,102465.245
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4302204,2010,Municípios,102532.241
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4202701,2010,Municípios,102589.596
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3162401,2010,Municípios,102593.906
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2612406,2010,Municípios,102756.99
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4128609,2010,Municípios,102765.234
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1400456,2010,Municípios,102813.61
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4304689,2010,Municípios,102902.432
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4111555,2010,Municípios,102906.374
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2502151,2010,Municípios,102994.132
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3539400,2010,Municípios,103066.529
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2307403,2010,Municípios,103169.466
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3525508,2010,Municípios,103223.047
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3139300,2010,Municípios,103264.44
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5212808,2010,Municípios,103271.408
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2610400,2010,Municípios,103284.234
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3519907,2010,Municípios,103387.574
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3518107,2010,Municípios,103418.505
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3172103,2010,Municípios,103455.271
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2925006,2010,Municípios,103455.544
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2610202,2010,Municípios,103495.445
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1508050,2010,Municípios,103515.1
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5104906,2010,Municípios,103525.816
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2929107,2010,Municípios,103573.993
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5007950,2010,Municípios,103583.024
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2932705,2010,Municípios,103608.355
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4307302,2010,Municípios,103634.405
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3537503,2010,Municípios,103648.209
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1503101,2010,Municípios,103743.605
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4310405,2010,Municípios,103774.031
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4126355,2010,Municípios,103872.563
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3152907,2010,Municípios,103948.532
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2922102,2010,Municípios,104003.3
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2110203,2010,Municípios,104005.139
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4115309,2010,Municípios,104118.217
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2303808,2010,Municípios,104131.991
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3540754,2010,Municípios,104174.069
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2100956,2010,Municípios,104208.149
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3535200,2010,Municípios,104224.703
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4301057,2010,Municípios,104247.889
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1600808,2010,Municípios,104285.319
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4302006,2010,Municípios,104410.343
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4300034,2010,Municípios,104475.556
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2304954,2010,Municípios,104479.291
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1501725,2010,Municípios,104504.136
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1300144,2010,Municípios,104517.786
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3102902,2010,Municípios,104533.436
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2929602,2010,Municípios,104586.52
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3159902,2010,Municípios,104623.864
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4216255,2010,Municípios,104737.495
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4107405,2010,Municípios,104815.847
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2610806,2010,Municípios,104870.3
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2703106,2010,Municípios,104989.255
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3128105,2010,Municípios,105031.658
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2302305,2010,Municípios,105037.859
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3120805,2010,Municípios,105049.161
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4108205,2010,Municípios,105263.001
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2412500,2010,Municípios,105323.133
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3506201,2010,Municípios,105467.985
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2105500,2010,Municípios,105512.447
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1101609,2010,Municípios,105535.46
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4314209,2010,Municípios,105593.466
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2702355,2010,Municípios,105616.01
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3524204,2010,Municípios,105625.211
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4303608,2010,Municípios,105716.201
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1503507,2010,Municípios,105747.939
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2932606,2010,Municípios,105839.356
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2708402,2010,Municípios,105921.148
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2913457,2010,Municípios,105947.529
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4303806,2010,Municípios,105987.305
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2706802,2010,Municípios,106139.193
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3112802,2010,Municípios,106156.531
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2928406,2010,Municípios,106272.355
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3301603,2010,Municípios,106323.626
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5221700,2010,Municípios,106392.973
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5106299,2010,Municípios,106420.805
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2931202,2010,Municípios,106455.09
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2104677,2010,Municípios,106540.25
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5219803,2010,Municípios,106581.374
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3108909,2010,Municípios,106645.985
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4117800,2010,Municípios,106667.05
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4210308,2010,Municípios,106677.024
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2803401,2010,Municípios,106691.645
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3100302,2010,Municípios,106813.97
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4108007,2010,Municípios,106854.724
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4307559,2010,Municípios,106867.324
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3540309,2010,Municípios,106935.146
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3510153,2010,Municípios,107004.034
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2918357,2010,Municípios,107275.798
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2905909,2010,Municípios,107458.938
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2919157,2010,Municípios,107564.682
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1100080,2010,Municípios,107583.052
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3522802,2010,Municípios,107650.468
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2801009,2010,Municípios,107684.034
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4104105,2010,Municípios,107818.01
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2411502,2010,Municípios,107846.542
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2307106,2010,Municípios,107867.461
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3117900,2010,Municípios,107961.914
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1502764,2010,Municípios,107976.979
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4121901,2010,Municípios,108051.534
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4123303,2010,Municípios,108114.669
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4210407,2010,Municípios,108123.977
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2607604,2010,Municípios,108150.496
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4112504,2010,Municípios,108288.919
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2923100,2010,Municípios,108338.041
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3544202,2010,Municípios,108355.544
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3548609,2010,Municípios,108411.785
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1200179,2010,Municípios,108531.092
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3204500,2010,Municípios,108555.371
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3102001,2010,Municípios,108555.617
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1400159,2010,Municípios,108567.536
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2514503,2010,Municípios,108570.954
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2925758,2010,Municípios,108649.041
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2206209,2010,Municípios,108685.386
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4202859,2010,Municípios,108789.267
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4322103,2010,Municípios,108792.561
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2923704,2010,Municípios,108816.606
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4128401,2010,Municípios,108859.52
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1303908,2010,Municípios,108879.053
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3201159,2010,Municípios,108892.623
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3523305,2010,Municípios,108959.472
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4201703,2010,Municípios,108995.612
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4207205,2010,Municípios,109020.365
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4301800,2010,Municípios,109023.876
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3541901,2010,Municípios,109056.547
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4203402,2010,Municípios,109079.45
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2103703,2010,Municípios,109155.951
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4310439,2010,Municípios,109156.058
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4200804,2010,Municípios,109195.668
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3135803,2010,Municípios,109208.013
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1713304,2010,Municípios,109322.964
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2917904,2010,Municípios,109450.726
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2932309,2010,Municípios,109594.08
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4310363,2010,Municípios,109756.149
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1501451,2010,Municípios,109871.28
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5004106,2010,Municípios,109940.343
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3162708,2010,Municípios,110198.524
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4206207,2010,Municípios,110220.396
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4104451,2010,Municípios,110319.451
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,1720903,2010,Municípios,110350.203
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4103107,2010,Municípios,110463.199
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2312007,2010,Municípios,110543.238
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,3123007,2010,Municípios,110621.044
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4207684,2010,Municípios,110649.896
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4320677,2010,Municípios,110719.224
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,2112902,2010,Municípios,110723.457
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,4314779,2010,Municípios,110778.218
PIB_IBGE_5938_37,2010-01-01T00:00:00-02:00,5207253,2010,Municípios,110858.909
